/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_172.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_172.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_172.jpg,0,0,0,6.228885E-06
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_241.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_241.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_241.jpg,0,0,0,7.093096E-06
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_310.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_310.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_310.jpg,0,0,0,3.388166E-07
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_378.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_378.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_378.jpg,0,0,0,2.496368E-06
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_448.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_448.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_448.jpg,0,0.1049581,0,0.08185903
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_519.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_519.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_519.jpg,0,0.3434429,0,0.2476155
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_588.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_588.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_588.jpg,-0.1,0.5239829,0,0.5619311
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_658.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_658.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_658.jpg,-0.2768312,0.774807,0,1.188346
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_727.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_727.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_727.jpg,-0.09773111,0.9539071,0,1.839531
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_796.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_796.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_796.jpg,-0.05,1,0,2.750682
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_862.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_862.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_862.jpg,-0.2,1,0,3.450562
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_36_934.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_36_934.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_36_934.jpg,-0.02998191,1,0,4.389346
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_006.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_006.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_006.jpg,0,1,0,5.086981
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_072.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_072.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_072.jpg,-0.1,1,0,5.780001
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_141.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_141.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_141.jpg,-0.3,1,0,6.683509
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_210.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_210.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_210.jpg,-0.3587097,1,0,7.348625
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_281.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_281.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_281.jpg,-0.1180558,1,0,8.257724
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_349.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_349.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_349.jpg,-0.1565798,1,0,8.93191
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_420.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_420.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_420.jpg,-0.2978041,1,0,9.811834
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_490.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_490.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_490.jpg,-0.1222621,1,0,10.47953
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_558.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_558.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_558.jpg,0,1,0,11.35568
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_627.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_627.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_627.jpg,-0.05,1,0,12.14267
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_698.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_698.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_698.jpg,-0.25,1,0,12.83234
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_767.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_767.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_767.jpg,-0.16971,1,0,13.50214
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_836.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_836.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_836.jpg,0,1,0,14.33699
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_904.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_904.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_904.jpg,-0.1,1,0,15.04105
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_37_975.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_37_975.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_37_975.jpg,-0.3,1,0,15.85006
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_38_042.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_38_042.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_38_042.jpg,-0.45,1,0,16.35971
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_38_112.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_38_112.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_38_112.jpg,-0.3198631,1,0,17.02059
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_38_180.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_38_180.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_38_180.jpg,-0.08216715,1,0,17.85647
/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/center_2017_09_24_16_05_38_247.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/left_2017_09_24_16_05_38_247.jpg,/Users/Jason/CarND/CarND-Behavioral-Cloning-P3/data/drive3/IMG/right_2017_09_24_16_05_38_247.jpg,-0.2321672,1,0,18.43546
